date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:00:46	27267/27267	---MCZ	200	added ('OK')	text/html	etag:W/%226a83-QY4qSZ8yCN6wIQSRP9+j5sJeHok%22	https://writter.electronthemes-ghost.com/welcome/	C:/My%20Web%20Sites/turji/writter.electronthemes-ghost.com/welcome/index.html	(from https://writter.electronthemes-ghost.com/)
18:00:51	693326/693326	---M--	200	added ('OK')	image/png	etag:%22609025ba-a944e%22	https://static.ghost.org/v4.0.0/images/writing-posts-with-ghost.png	C:/My%20Web%20Sites/turji/static.ghost.org/v4.0.0/images/writing-posts-with-ghost.png	(from https://writter.electronthemes-ghost.com/)
18:00:51	29379/29379	---MCZ	200	added ('OK')	text/html	etag:W/%2272c3-MHxgxnYBvPjsm7RjUMAZt/NLnx8%22	https://writter.electronthemes-ghost.com/design/	C:/My%20Web%20Sites/turji/writter.electronthemes-ghost.com/design/index.html	(from https://writter.electronthemes-ghost.com/)
18:00:51	33639/33639	---MCZ	200	added ('OK')	text/html	etag:W/%228367-RD8aJrA0kfQpr0Dz9rhnVMTPSKw%22	https://writter.electronthemes-ghost.com/author/ghost/	C:/My%20Web%20Sites/turji/writter.electronthemes-ghost.com/author/ghost/index.html	(from https://writter.electronthemes-ghost.com/)
18:00:51	33214/33214	---MCZ	200	added ('OK')	text/html	etag:W/%2281be-53CPX/ZIuF8Xk25sKhFZ5t1/oVE%22	https://writter.electronthemes-ghost.com/write/	C:/My%20Web%20Sites/turji/writter.electronthemes-ghost.com/write/index.html	(from https://writter.electronthemes-ghost.com/)
18:00:51	693682/693682	---M--	200	added ('OK')	image/png	etag:%22609025ba-a95b2%22	https://static.ghost.org/v4.0.0/images/creating-a-custom-theme.png	C:/My%20Web%20Sites/turji/static.ghost.org/v4.0.0/images/creating-a-custom-theme.png	(from https://writter.electronthemes-ghost.com/)
18:00:51	27954/27954	---MCZ	200	added ('OK')	text/html	etag:W/%226d32-9VgEOwdDqcwkZne1fspcCIL1X5I%22	https://writter.electronthemes-ghost.com/portal/	C:/My%20Web%20Sites/turji/writter.electronthemes-ghost.com/portal/index.html	(from https://writter.electronthemes-ghost.com/)
18:00:52	27352/27352	---MCZ	200	added ('OK')	text/html	etag:W/%226ad8-1apEI1Mlmmtyy6MnczKoqJotoE0%22	https://writter.electronthemes-ghost.com/sell/	C:/My%20Web%20Sites/turji/writter.electronthemes-ghost.com/sell/index.html	(from https://writter.electronthemes-ghost.com/)
18:00:52	294695/294695	---M--	200	added ('OK')	image/png	etag:%22609025ba-47f27%22	https://static.ghost.org/v4.0.0/images/organizing-your-content.png	C:/My%20Web%20Sites/turji/static.ghost.org/v4.0.0/images/organizing-your-content.png	(from https://writter.electronthemes-ghost.com/)
18:00:52	208481/208481	---MCZ	200	added ('OK')	application/javascript	etag:W/%2232e61-1792dfd94b5%22	https://writter.electronthemes-ghost.com/assets/js/scripts.js?v=72c601f004	C:/My%20Web%20Sites/turji/writter.electronthemes-ghost.com/assets/js/scripts77fc.js	(from https://writter.electronthemes-ghost.com/)
18:00:53	13243/13243	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%2233bb-lXMUfzKHj/mJhExPYESvg9AKO7Y%22	https://writter.electronthemes-ghost.com/signup/?action=checkout	C:/My%20Web%20Sites/turji/writter.electronthemes-ghost.com/signup/indexef68.html	(from https://writter.electronthemes-ghost.com/)
18:00:53	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2010%20Aug%202021%2012:00:54%20GMT	https://writter.electronthemes-ghost.com/assets/css/owl.video.play.png	C:/My%20Web%20Sites/turji/writter.electronthemes-ghost.com/assets/css/owl.video.play.png	(from https://writter.electronthemes-ghost.com/assets/css/theme.css?v=72c601f004)
18:00:53	13243/13243	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%2233bb-lXMUfzKHj/mJhExPYESvg9AKO7Y%22	https://writter.electronthemes-ghost.com/assets/css/owl.video.play.png/	C:/My%20Web%20Sites/turji/writter.electronthemes-ghost.com/assets/css/owl.video.play.png/index.html	(from https://writter.electronthemes-ghost.com/assets/css/theme.css?v=72c601f004)
18:00:53	59572/59572	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22e8b4-1792dfd94bd%22	https://writter.electronthemes-ghost.com/assets/fonts/ElegantIcons.eot	C:/My%20Web%20Sites/turji/writter.electronthemes-ghost.com/assets/fonts/ElegantIcons.eot	(from https://writter.electronthemes-ghost.com/assets/css/theme.css?v=72c601f004)
18:00:54	59572/59572	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22e8b4-1792dfd94bd%22	https://writter.electronthemes-ghost.com/assets/fonts/ElegantIcons.eot?	C:/My%20Web%20Sites/turji/writter.electronthemes-ghost.com/assets/fonts/ElegantIconsd41d.eot	(from https://writter.electronthemes-ghost.com/assets/css/theme.css?v=72c601f004)
18:00:54	59388/59388	---MCZ	200	added ('OK')	font/ttf	etag:W/%22e7fc-1792dfd94bc%22	https://writter.electronthemes-ghost.com/assets/fonts/ElegantIcons.ttf	C:/My%20Web%20Sites/turji/writter.electronthemes-ghost.com/assets/fonts/ElegantIcons.ttf	(from https://writter.electronthemes-ghost.com/assets/css/theme.css?v=72c601f004)
18:00:55	63664/63664	---M--	200	added ('OK')	font/woff	etag:W/%22f8b0-1792dfd94bc%22	https://writter.electronthemes-ghost.com/assets/fonts/ElegantIcons.woff	C:/My%20Web%20Sites/turji/writter.electronthemes-ghost.com/assets/fonts/ElegantIcons.woff	(from https://writter.electronthemes-ghost.com/assets/css/theme.css?v=72c601f004)
18:00:55	277297/277297	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2243b31-1792dfd94bd%22	https://writter.electronthemes-ghost.com/assets/fonts/ElegantIcons.svg	C:/My%20Web%20Sites/turji/writter.electronthemes-ghost.com/assets/fonts/ElegantIcons.svg	(from https://writter.electronthemes-ghost.com/assets/css/theme.css?v=72c601f004)
18:00:55	50462/50462	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22c51e-1792dfd94bc%22	https://writter.electronthemes-ghost.com/assets/fonts/lemonMilk/LemonMilk.eot	C:/My%20Web%20Sites/turji/writter.electronthemes-ghost.com/assets/fonts/lemonMilk/LemonMilk.eot	(from https://writter.electronthemes-ghost.com/assets/css/theme.css?v=72c601f004)
18:00:56	50462/50462	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22c51e-1792dfd94bc%22	https://writter.electronthemes-ghost.com/assets/fonts/lemonMilk/LemonMilk.eot?	C:/My%20Web%20Sites/turji/writter.electronthemes-ghost.com/assets/fonts/lemonMilk/LemonMilkd41d.eot	(from https://writter.electronthemes-ghost.com/assets/css/theme.css?v=72c601f004)
18:00:56	13696/13696	---M--	200	added ('OK')	font/woff2	etag:W/%223580-1792dfd94ba%22	https://writter.electronthemes-ghost.com/assets/fonts/lemonMilk/LemonMilk.woff2	C:/My%20Web%20Sites/turji/writter.electronthemes-ghost.com/assets/fonts/lemonMilk/LemonMilk.woff2	(from https://writter.electronthemes-ghost.com/assets/css/theme.css?v=72c601f004)
18:00:57	20168/20168	---M--	200	added ('OK')	font/woff	etag:W/%224ec8-1792dfd94ba%22	https://writter.electronthemes-ghost.com/assets/fonts/lemonMilk/LemonMilk.woff	C:/My%20Web%20Sites/turji/writter.electronthemes-ghost.com/assets/fonts/lemonMilk/LemonMilk.woff	(from https://writter.electronthemes-ghost.com/assets/css/theme.css?v=72c601f004)
18:00:57	50284/50284	---MCZ	200	added ('OK')	font/ttf	etag:W/%22c46c-1792dfd94bb%22	https://writter.electronthemes-ghost.com/assets/fonts/lemonMilk/LemonMilk.ttf	C:/My%20Web%20Sites/turji/writter.electronthemes-ghost.com/assets/fonts/lemonMilk/LemonMilk.ttf	(from https://writter.electronthemes-ghost.com/assets/css/theme.css?v=72c601f004)
18:00:58	312015/312015	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%224c2cf-1792dfd94bb%22	https://writter.electronthemes-ghost.com/assets/fonts/lemonMilk/LemonMilk.svg	C:/My%20Web%20Sites/turji/writter.electronthemes-ghost.com/assets/fonts/lemonMilk/LemonMilk.svg	(from https://writter.electronthemes-ghost.com/assets/css/theme.css?v=72c601f004)
18:00:58	515/515	---M--	200	added ('OK')	image/png	etag:W/%22203-1792dfd94b6%22	https://writter.electronthemes-ghost.com/assets/img/circle-gray.png	C:/My%20Web%20Sites/turji/writter.electronthemes-ghost.com/assets/img/circle-gray.png	(from https://writter.electronthemes-ghost.com/assets/css/theme.css?v=72c601f004)
18:00:58	401/401	---M--	200	added ('OK')	image/png	etag:W/%22191-1792dfd94b6%22	https://writter.electronthemes-ghost.com/assets/img/circle.png	C:/My%20Web%20Sites/turji/writter.electronthemes-ghost.com/assets/img/circle.png	(from https://writter.electronthemes-ghost.com/assets/css/theme.css?v=72c601f004)
18:00:58	345/345	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22159-1792dfd94b9%22	https://writter.electronthemes-ghost.com/assets/img/check-square.svg	C:/My%20Web%20Sites/turji/writter.electronthemes-ghost.com/assets/img/check-square.svg	(from https://writter.electronthemes-ghost.com/assets/css/theme.css?v=72c601f004)
18:00:59	297/297	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22129-1792dfd94b5%22	https://writter.electronthemes-ghost.com/assets/img/x.svg	C:/My%20Web%20Sites/turji/writter.electronthemes-ghost.com/assets/img/x.svg	(from https://writter.electronthemes-ghost.com/assets/css/theme.css?v=72c601f004)
18:00:59	157/157	---M--	200	added ('OK')	image/svg+xml	etag:W/%229d-1792dfd94b6%22	https://writter.electronthemes-ghost.com/assets/img/circle-black.svg	C:/My%20Web%20Sites/turji/writter.electronthemes-ghost.com/assets/img/circle-black.svg	(from https://writter.electronthemes-ghost.com/assets/css/theme.css?v=72c601f004)
18:00:59	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2010%20Aug%202021%2012:01:01%20GMT	https://writter.electronthemes-ghost.com/contact	C:/My%20Web%20Sites/turji/writter.electronthemes-ghost.com/contact	(from https://writter.electronthemes-ghost.com/page/2/)
18:01:00	34426/34426	---MCZ	200	added ('OK')	text/html	etag:W/%22867a-GQpBTNpbGt5KCxlkDuklOFR+cfk%22	https://writter.electronthemes-ghost.com/page/3/	C:/My%20Web%20Sites/turji/writter.electronthemes-ghost.com/page/3/index.html	(from https://writter.electronthemes-ghost.com/page/2/)
18:01:00	27919/27919	---MCZ	200	added ('OK')	text/html	etag:W/%226d0f-3PUByj1w/F+1wZYLZxQTFPBhcRE%22	https://writter.electronthemes-ghost.com/grow/	C:/My%20Web%20Sites/turji/writter.electronthemes-ghost.com/grow/index.html	(from https://writter.electronthemes-ghost.com/page/2/)
18:01:01	27030/27030	---MCZ	200	added ('OK')	text/html	etag:W/%226996-Xzke1sxXyhUu75VXk5qwSVpmMIE%22	https://writter.electronthemes-ghost.com/integrations/	C:/My%20Web%20Sites/turji/writter.electronthemes-ghost.com/integrations/index.html	(from https://writter.electronthemes-ghost.com/page/2/)
18:01:01	557693/557693	---M--	200	added ('OK')	image/png	etag:%22609025ba-8827d%22	https://static.ghost.org/v4.0.0/images/app-integrations.png	C:/My%20Web%20Sites/turji/static.ghost.org/v4.0.0/images/app-integrations.png	(from https://writter.electronthemes-ghost.com/page/2/)
18:01:01	24354/24354	---MCZ	200	added ('OK')	text/html	etag:W/%225f22-Lv5Xbsbq/XryNIUkzxnn1V7gzT4%22	https://writter.electronthemes-ghost.com/the-editor/	C:/My%20Web%20Sites/turji/writter.electronthemes-ghost.com/the-editor/index.html	(from https://writter.electronthemes-ghost.com/page/2/)
18:01:01	31995/31995	---MCZ	200	added ('OK')	text/html	etag:W/%227cfb-8LHa3/feCWpA3wsQS18EAbi6HAo%22	https://writter.electronthemes-ghost.com/author/enamul/	C:/My%20Web%20Sites/turji/writter.electronthemes-ghost.com/author/enamul/index.html	(from https://writter.electronthemes-ghost.com/page/2/)
18:01:01	157802/157802	---M--	200	added ('OK')	image/jpeg	etag:%22609025ba-2686a%22	https://static.ghost.org/v2.0.0/images/publishing-options.jpg	C:/My%20Web%20Sites/turji/static.ghost.org/v2.0.0/images/publishing-options.jpg	(from https://writter.electronthemes-ghost.com/page/2/)
18:01:02	24356/24356	---MCZ	200	added ('OK')	text/html	etag:W/%225f24-uj1avcdIMXBd+K3by/DJ5bFBu6M%22	https://writter.electronthemes-ghost.com/publishing-options/	C:/My%20Web%20Sites/turji/writter.electronthemes-ghost.com/publishing-options/index.html	(from https://writter.electronthemes-ghost.com/page/2/)
18:01:02	27133/27133	---MCZ	200	added ('OK')	text/html	etag:W/%2269fd-UAJfLDr5vcXfNZL5tXyqZqZfqVg%22	https://writter.electronthemes-ghost.com/admin-settings/	C:/My%20Web%20Sites/turji/writter.electronthemes-ghost.com/admin-settings/index.html	(from https://writter.electronthemes-ghost.com/page/2/)
18:01:02	223264/223264	---M--	200	added ('OK')	image/jpeg	etag:%22609025ba-36820%22	https://static.ghost.org/v2.0.0/images/admin-settings.jpg	C:/My%20Web%20Sites/turji/static.ghost.org/v2.0.0/images/admin-settings.jpg	(from https://writter.electronthemes-ghost.com/page/2/)
18:01:03	154643/154643	---M--	200	added ('OK')	image/jpeg	etag:W/%2225c13-1792df42347%22	https://writter.electronthemes-ghost.com/content/images/2018/09/portfolio-1.jpg	C:/My%20Web%20Sites/turji/writter.electronthemes-ghost.com/content/images/2018/09/portfolio-1.jpg	(from https://writter.electronthemes-ghost.com/tags/)
18:01:05	172769/172769	---M--	200	added ('OK')	image/jpeg	etag:W/%222a2e1-1792df26293%22	https://writter.electronthemes-ghost.com/content/images/2018/09/branding.jpg	C:/My%20Web%20Sites/turji/writter.electronthemes-ghost.com/content/images/2018/09/branding.jpg	(from https://writter.electronthemes-ghost.com/tags/)
18:01:05	307124/307124	---M--	200	added ('OK')	image/jpeg	etag:W/%224afb4-1792df28cab%22	https://writter.electronthemes-ghost.com/content/images/2018/09/creative.jpg	C:/My%20Web%20Sites/turji/writter.electronthemes-ghost.com/content/images/2018/09/creative.jpg	(from https://writter.electronthemes-ghost.com/tags/)
18:01:05	34198/34198	---MCZ	200	added ('OK')	text/html	etag:W/%228596-1QX8QQ5fRKa+enb+6/0QHdDjMdM%22	https://writter.electronthemes-ghost.com/tag/portfolio/	C:/My%20Web%20Sites/turji/writter.electronthemes-ghost.com/tag/portfolio/index.html	(from https://writter.electronthemes-ghost.com/tags/)
18:01:05	33784/33784	---MCZ	200	added ('OK')	text/html	etag:W/%2283f8-vs1hb9Z6tf86T8bfiVsJ2VsGQzQ%22	https://writter.electronthemes-ghost.com/tag/creative/	C:/My%20Web%20Sites/turji/writter.electronthemes-ghost.com/tag/creative/index.html	(from https://writter.electronthemes-ghost.com/tags/)
18:01:05	71625/71625	---M--	200	added ('OK')	image/jpeg	etag:W/%22117c9-1792df290df%22	https://writter.electronthemes-ghost.com/content/images/2018/09/design.jpg	C:/My%20Web%20Sites/turji/writter.electronthemes-ghost.com/content/images/2018/09/design.jpg	(from https://writter.electronthemes-ghost.com/tags/)
18:01:06	34224/34224	---MCZ	200	added ('OK')	text/html	etag:W/%2285b0-aoZaLazVzMK7HgkZeipyRsoWIA8%22	https://writter.electronthemes-ghost.com/tag/branding/	C:/My%20Web%20Sites/turji/writter.electronthemes-ghost.com/tag/branding/index.html	(from https://writter.electronthemes-ghost.com/tags/)
18:01:06	23555/23555	---MCZ	200	added ('OK')	text/html	etag:W/%225c03-u8BPV0tVFuuF59STaIlvCo+Qhlo%22	https://writter.electronthemes-ghost.com/tag/design/	C:/My%20Web%20Sites/turji/writter.electronthemes-ghost.com/tag/design/index.html	(from https://writter.electronthemes-ghost.com/tags/)
18:01:06	70237/70237	---M--	200	added ('OK')	image/jpeg	etag:W/%221125d-1792df49ef9%22	https://writter.electronthemes-ghost.com/content/images/2018/09/typography.jpg	C:/My%20Web%20Sites/turji/writter.electronthemes-ghost.com/content/images/2018/09/typography.jpg	(from https://writter.electronthemes-ghost.com/tags/)
18:01:06	66960/66960	---MCZ	200	added ('OK')	application/javascript	etag:W/%2210590-1792dfd94b4%22	https://writter.electronthemes-ghost.com/assets/js/single.js?v=72c601f004	C:/My%20Web%20Sites/turji/writter.electronthemes-ghost.com/assets/js/single77fc.js	(from https://writter.electronthemes-ghost.com/tags/)
18:01:07	19212/19212	---MCZ	200	added ('OK')	text/html	etag:W/%224b0c-Sz3pyS9e4skgEbeCN7guIwePaEA%22	https://writter.electronthemes-ghost.com/tag/typography/	C:/My%20Web%20Sites/turji/writter.electronthemes-ghost.com/tag/typography/index.html	(from https://writter.electronthemes-ghost.com/tags/)
18:01:07	843/843	---M--	200	added ('OK')	image/png	etag:%22609025ba-34b%22	https://static.ghost.org/v4.0.0/images/ghost-user.png	C:/My%20Web%20Sites/turji/static.ghost.org/v4.0.0/images/ghost-user.png	(from https://writter.electronthemes-ghost.com/authors/)
18:01:08	35225/35225	---MCZ	200	added ('OK')	text/html	etag:W/%228999-lKIxQ5OgIFb+n0x3YXMEQ+nxFl8%22	https://writter.electronthemes-ghost.com/author/king/	C:/My%20Web%20Sites/turji/writter.electronthemes-ghost.com/author/king/index.html	(from https://writter.electronthemes-ghost.com/authors/)
18:01:08	24243/24243	---MCZ	200	added ('OK')	text/html	etag:W/%225eb3-pf/IfK4k+sa8OhE55B3XXNdYGOg%22	https://writter.electronthemes-ghost.com/typography/amp/	C:/My%20Web%20Sites/turji/writter.electronthemes-ghost.com/typography/amp/index.html	(from https://writter.electronthemes-ghost.com/typography/)
18:01:09	170902/170902	---M--	200	added ('OK')	image/jpeg	etag:W/%2229b96-1792df403b7%22	https://writter.electronthemes-ghost.com/content/images/2018/09/photo-1521452967839-27ce29d2820d.jpeg	C:/My%20Web%20Sites/turji/writter.electronthemes-ghost.com/content/images/2018/09/photo-1521452967839-27ce29d2820d.jpg	(from https://writter.electronthemes-ghost.com/typography/)
18:01:09	128667/128667	---M--	200	added ('OK')	image/jpeg	etag:W/%221f69b-1792df0e8ee%22	https://writter.electronthemes-ghost.com/content/images/size/w2000/2018/09/typo.jpeg	C:/My%20Web%20Sites/turji/writter.electronthemes-ghost.com/content/images/size/w2000/2018/09/typo.jpg	(from https://writter.electronthemes-ghost.com/typography/)
18:01:09	128667/128667	---M--	200	added ('OK')	image/jpeg	etag:W/%221f69b-1792df49df1%22	https://writter.electronthemes-ghost.com/content/images/2018/09/typo-1.jpeg	C:/My%20Web%20Sites/turji/writter.electronthemes-ghost.com/content/images/2018/09/typo-1.jpg	(from https://writter.electronthemes-ghost.com/typography/)
18:01:09	200487/200487	---M--	200	added ('OK')	image/jpeg	etag:W/%2230f27-1792df20633%22	https://writter.electronthemes-ghost.com/content/images/2018/09/1920x650.jpeg	C:/My%20Web%20Sites/turji/writter.electronthemes-ghost.com/content/images/2018/09/1920x650.jpg	(from https://writter.electronthemes-ghost.com/typography/)
18:01:09	10159/10159	---M--	200	added ('OK')	image/jpeg	etag:W/%2227af-1792df0e8ee%22	https://writter.electronthemes-ghost.com/content/images/size/w300/2018/09/photo-1491227289289-742c2e7289a7-1.jpeg	C:/My%20Web%20Sites/turji/writter.electronthemes-ghost.com/content/images/size/w300/2018/09/photo-1491227289289-742c2e7289a7-1.jpg	(from https://writter.electronthemes-ghost.com/typography/)
18:01:10	26722/26722	---MCZ	200	added ('OK')	text/html	etag:W/%226862-5Un1dwa4eU8BfNTkuxHFOqI3kmY%22	https://writter.electronthemes-ghost.com/elegant-simple-minimalist-blog-made-with-love/	C:/My%20Web%20Sites/turji/writter.electronthemes-ghost.com/elegant-simple-minimalist-blog-made-with-love/index.html	(from https://writter.electronthemes-ghost.com/typography/)
18:01:10	2057/2057	---M--	200	added ('OK')	image/jpeg	etag:W/%22809-1792df0e8ee%22	https://writter.electronthemes-ghost.com/content/images/size/w300/2018/09/text-selv-thumb-1920x1280.jpg	C:/My%20Web%20Sites/turji/writter.electronthemes-ghost.com/content/images/size/w300/2018/09/text-selv-thumb-1920x1280.jpg	(from https://writter.electronthemes-ghost.com/typography/)
18:01:10	28586/28586	---MCZ	200	added ('OK')	text/html	etag:W/%226faa-mKl9eDq8ZFORmtlGUZ2i4Q0i0zQ%22	https://writter.electronthemes-ghost.com/selvsikker/	C:/My%20Web%20Sites/turji/writter.electronthemes-ghost.com/selvsikker/index.html	(from https://writter.electronthemes-ghost.com/typography/)
18:01:11	89385/89385	---M--	200	added ('OK')	image/jpeg	etag:W/%2215d29-1792df2ada5%22	https://writter.electronthemes-ghost.com/content/images/2018/09/h1-port-f-img-4-1.jpg	C:/My%20Web%20Sites/turji/writter.electronthemes-ghost.com/content/images/2018/09/h1-port-f-img-4-1.jpg	(from https://writter.electronthemes-ghost.com/gallery/)
18:01:12	44815/44815	---M--	200	added ('OK')	image/jpeg	etag:W/%22af0f-1792df2be82%22	https://writter.electronthemes-ghost.com/content/images/2018/09/h2-port-5-img-1-1.jpg	C:/My%20Web%20Sites/turji/writter.electronthemes-ghost.com/content/images/2018/09/h2-port-5-img-1-1.jpg	(from https://writter.electronthemes-ghost.com/gallery/)
18:01:12	52877/52877	---M--	200	added ('OK')	image/jpeg	etag:W/%22ce8d-1792df2b60f%22	https://writter.electronthemes-ghost.com/content/images/2018/09/h1-port-f-img-12-1.jpg	C:/My%20Web%20Sites/turji/writter.electronthemes-ghost.com/content/images/2018/09/h1-port-f-img-12-1.jpg	(from https://writter.electronthemes-ghost.com/gallery/)
18:01:12	166710/166710	---M--	200	added ('OK')	image/jpeg	etag:W/%2228b36-1792df29972%22	https://writter.electronthemes-ghost.com/content/images/2018/09/gallery.jpg	C:/My%20Web%20Sites/turji/writter.electronthemes-ghost.com/content/images/2018/09/gallery.jpg	(from https://writter.electronthemes-ghost.com/gallery/)
18:01:13	171787/171787	---M--	200	added ('OK')	image/jpeg	etag:W/%2229f0b-1792df2c700%22	https://writter.electronthemes-ghost.com/content/images/2018/09/h3-port-4-img-1-1.jpg	C:/My%20Web%20Sites/turji/writter.electronthemes-ghost.com/content/images/2018/09/h3-port-4-img-1-1.jpg	(from https://writter.electronthemes-ghost.com/gallery/)
18:01:14	54626/54626	---M--	200	added ('OK')	image/jpeg	etag:W/%22d562-1792df41276%22	https://writter.electronthemes-ghost.com/content/images/2018/09/port-featured-img-1-1.jpg	C:/My%20Web%20Sites/turji/writter.electronthemes-ghost.com/content/images/2018/09/port-featured-img-1-1.jpg	(from https://writter.electronthemes-ghost.com/gallery/)
18:01:14	22249/22249	---M--	200	added ('OK')	image/jpeg	etag:W/%2256e9-1792df43510%22	https://writter.electronthemes-ghost.com/content/images/2018/09/side-juice-thumb-853x853-1.jpg	C:/My%20Web%20Sites/turji/writter.electronthemes-ghost.com/content/images/2018/09/side-juice-thumb-853x853-1.jpg	(from https://writter.electronthemes-ghost.com/gallery/)
18:01:14	56120/56120	---M--	200	added ('OK')	image/jpeg	etag:W/%22db38-1792df43da9%22	https://writter.electronthemes-ghost.com/content/images/2018/09/small-lists-port12-img-1-1.jpg	C:/My%20Web%20Sites/turji/writter.electronthemes-ghost.com/content/images/2018/09/small-lists-port12-img-1-1.jpg	(from https://writter.electronthemes-ghost.com/gallery/)
18:01:15	175343/175343	---M--	200	added ('OK')	image/jpeg	etag:W/%222acef-1792df1d919%22	https://writter.electronthemes-ghost.com/content/images/2018/09/1.jpeg	C:/My%20Web%20Sites/turji/writter.electronthemes-ghost.com/content/images/2018/09/1.jpg	(from https://writter.electronthemes-ghost.com/gallery/)
18:01:16	110980/110980	---M--	200	added ('OK')	image/jpeg	etag:W/%221b184-1792df1f265%22	https://writter.electronthemes-ghost.com/content/images/2018/09/3-1.jpeg	C:/My%20Web%20Sites/turji/writter.electronthemes-ghost.com/content/images/2018/09/3-1.jpg	(from https://writter.electronthemes-ghost.com/gallery/)
18:01:16	1669109/1669109	---M--	200	added ('OK')	image/png	etag:W/%221977f5-1792df35084%22	https://writter.electronthemes-ghost.com/content/images/2018/09/image-5.png	C:/My%20Web%20Sites/turji/writter.electronthemes-ghost.com/content/images/2018/09/image-5.png	(from https://writter.electronthemes-ghost.com/gallery/)
18:01:16	148005/148005	---M--	200	added ('OK')	image/jpeg	etag:W/%2224225-1792df1e7ec%22	https://writter.electronthemes-ghost.com/content/images/2018/09/2-1.jpeg	C:/My%20Web%20Sites/turji/writter.electronthemes-ghost.com/content/images/2018/09/2-1.jpg	(from https://writter.electronthemes-ghost.com/gallery/)
18:01:16	226236/226236	---M--	200	added ('OK')	image/jpeg	etag:W/%22373bc-1792df3e44d%22	https://writter.electronthemes-ghost.com/content/images/2018/09/photo-1493059530036-6daa3ff094e4.jpeg	C:/My%20Web%20Sites/turji/writter.electronthemes-ghost.com/content/images/2018/09/photo-1493059530036-6daa3ff094e4.jpg	(from https://writter.electronthemes-ghost.com/gallery/)
18:01:17	255964/255964	---M--	200	added ('OK')	image/jpeg	etag:W/%223e7dc-1792df3ca38%22	https://writter.electronthemes-ghost.com/content/images/2018/09/photo-1485770958101-9dd7e4ea6d93.jpeg	C:/My%20Web%20Sites/turji/writter.electronthemes-ghost.com/content/images/2018/09/photo-1485770958101-9dd7e4ea6d93.jpg	(from https://writter.electronthemes-ghost.com/gallery/)
18:01:17	80982/80982	---M--	200	added ('OK')	image/jpeg	etag:W/%2213c56-1792df3e975%22	https://writter.electronthemes-ghost.com/content/images/2018/09/photo-1494251268800-9ca078482168.jpeg	C:/My%20Web%20Sites/turji/writter.electronthemes-ghost.com/content/images/2018/09/photo-1494251268800-9ca078482168.jpg	(from https://writter.electronthemes-ghost.com/gallery/)
18:01:17	79787/79787	---M--	200	added ('OK')	image/jpeg	etag:%22609025ba-137ab%22	https://static.ghost.org/v2.0.0/images/creating-a-custom-theme.jpg	C:/My%20Web%20Sites/turji/static.ghost.org/v2.0.0/images/creating-a-custom-theme.jpg	(from https://writter.electronthemes-ghost.com/themes/)
18:01:17	19732/19732	---MCZ	200	added ('OK')	text/html	etag:W/%224d14-Ub9uQtgLiMD9tb8m0Js00b2PmDg%22	https://writter.electronthemes-ghost.com/themes/amp/	C:/My%20Web%20Sites/turji/writter.electronthemes-ghost.com/themes/amp/index.html	(from https://writter.electronthemes-ghost.com/themes/)
18:01:18	80158/80158	---M--	200	added ('OK')	image/jpeg	etag:%22609025ba-1391e%22	https://static.ghost.org/v1.0.0/images/marketplace.jpg	C:/My%20Web%20Sites/turji/static.ghost.org/v1.0.0/images/marketplace.jpg	(from https://writter.electronthemes-ghost.com/themes/)
18:01:18	9174/9174	---M--	200	added ('OK')	image/jpeg	etag:W/%2223d6-1792df0e8ee%22	https://writter.electronthemes-ghost.com/content/images/size/w300/2018/09/blog-img5.jpg	C:/My%20Web%20Sites/turji/writter.electronthemes-ghost.com/content/images/size/w300/2018/09/blog-img5.jpg	(from https://writter.electronthemes-ghost.com/themes/)
18:01:18	29164/29164	---MCZ	200	added ('OK')	text/html	etag:W/%2271ec-ozOKTf3QqoxTTu6ftnCYMdPex1c%22	https://writter.electronthemes-ghost.com/memories-last-forever/	C:/My%20Web%20Sites/turji/writter.electronthemes-ghost.com/memories-last-forever/index.html	(from https://writter.electronthemes-ghost.com/themes/)
18:01:19	24264/24264	---MCZ	200	added ('OK')	text/html	etag:W/%225ec8-EXd1TMHkuyrn5vV5KnI4tkcu39M%22	https://writter.electronthemes-ghost.com/apps-integrations/	C:/My%20Web%20Sites/turji/writter.electronthemes-ghost.com/apps-integrations/index.html	(from https://writter.electronthemes-ghost.com/themes/)
